a,b,c,d,e,Y
55.7137,-38.6152,-43.5935,96.8328,68.4537,-861623
-28.1667,4.29543,-6.94771,18.1243,62.9341,-672726
28.7132,-79.6229,-61.626,62.3502,-1.33703,1.40206e+06
34.0303,-98.0813,-81.1058,-52.8853,64.5789,1.9438e+06
30.544,40.6995,-76.6252,-81.0537,-29.2657,1.07639e+06
-50.5786,91.8898,-26.1531,51.972,85.819,-2.50162e+06
52.3094,-78.9386,-46.12,-85.9951,-90.6319,2.55951e+06
35.5403,-94.051,55.2908,-85.9913,-70.6904,1.42068e+06
-95.4433,-46.9479,-81.2027,36.6866,-28.1549,4.27103e+06
-49.0739,-80.2852,-56.7636,-77.5075,-44.3209,1.73679e+06
69.1129,85.024,-29.7913,46.0674,2.43385,-1.71439e+06
-75.2228,2.27384,36.1666,78.5428,-43.6027,1.45834e+06
99.9914,-77.7343,-76.1131,-8.06529,62.2539,-1.64081e+06
-28.0184,-0.0333237,79.6511,-66.6057,-79.1879,-25803.4
-84.755,13.5114,73.6404,47.1692,-58.2055,1.18886e+06
-98.3715,-70.8855,-97.5192,10.5206,70.1255,4.90566e+06
85.8281,-71.4387,7.66422,-60.2764,69.4863,-2.35323e+06
77.1633,-2.48833,-61.8371,-25.5987,45.5758,-916398
99.9942,83.3477,-88.3404,-10.7965,95.0731,-4.21972e+06
-68.944,89.5356,-17.846,32.7613,-8.92841,-53058.9
63.5033,-38.6953,-18.8109,-95.1649,-18.5697,-834639
-15.0509,-54.7953,90.4548,92.8906,-49.0255,-1.31149e+06
94.026,6.38929,-33.5091,-44.0072,82.9972,-3.98995e+06
-68.5315,-11.0193,50.4837,-4.98152,81.2614,-1.03219e+06
3.92378,15.873,6.4863,-44.7151,-22.9547,6768.95
54.8196,51.243,95.5103,4.06237,-80.6866,-1.65241e+06
-21.0026,-96.068,-88.8911,-65.8839,-39.3478,3.43244e+06
-71.5361,30.0999,-61.9793,-36.9059,96.9941,-998787
64.1224,-27.0304,-86.5728,-44.6764,-22.2995,1.1729e+06
14.6227,-90.0385,39.6656,79.2237,50.8984,597492
-23.3024,37.5185,42.7002,31.0015,71.8857,-1.34966e+06
89.8741,54.6033,50.0581,23.3974,-26.3912,-2.62225e+06
41.1547,-37.6642,35.0665,-16.5973,78.5653,-1.68224e+06
89.8792,23.132,17.5817,-34.7085,-75.0589,-915250
-25.0223,52.2845,-83.6372,23.5236,-68.3244,2.47173e+06
37.7374,-92.5119,98.7953,89.5461,0.736834,-1.59636e+06
-67.3087,-46.4974,94.2474,13.5653,-58.1378,-826023
26.9367,88.4283,-84.6883,-62.0383,-40.7798,873043
40.872,73.5002,-3.08171,-19.2907,13.6657,-769939
-44.7415,-63.0837,-81.3299,-14.9933,-82.7043,3.81015e+06
42.5727,-7.43413,85.5333,-72.2893,56.2831,-2.63716e+06
59.9862,32.3068,87.0461,-18.4884,79.318,-4.03668e+06
1.38957,69.3757,25.5461,70.9318,15.7978,-426910
-12.8842,-96.8167,-97.1264,-74.321,61.2454,3.17838e+06
-14.5488,66.2961,-86.5389,-21.4148,-98.591,4.25334e+06
87.9997,-57.2501,62.0486,51.2669,75.9966,-3.63629e+06
-39.421,-72.787,30.2276,34.7336,83.5427,-1.06835e+06
20.4608,-11.6966,-34.1861,-44.5802,4.00018,75141.1
52.7807,-36.3304,-88.1898,50.9488,-2.54946,1.68626e+06
93.4779,-17.8654,5.90086,80.6639,89.7478,-4.32346e+06
-39.5872,-49.7406,58.5954,44.0394,-23.0878,-163383
-64.3885,-52.8462,-61.0607,98.7551,-19.6938,1.93486e+06
-20.0942,-29.6277,-27.7942,75.3317,95.2693,-2.30071e+06
-7.76452,-54.0769,-16.079,-17.7922,-63.9507,986712
61.821,59.414,48.3491,74.3266,-66.3461,-340647
61.7509,-25.9373,19.6605,-68.0569,91.0134,-2.97633e+06
-44.2895,-63.602,24.7248,80.8655,91.8223,-1.56177e+06
60.213,95.862,-38.3494,23.8454,49.4512,-2.06728e+06
-11.4064,88.1387,83.1275,-82.6025,86.6756,-4.67317e+06
-99.5206,-66.3071,-28.4407,-70.8386,-22.8963,3.24086e+06
-24.8092,81.3072,-67.957,12.5298,36.286,57308.5
-24.3753,-97.3969,1.68003,-35.27,45.3334,1.05736e+06
63.404,82.9444,80.9589,65.2607,56.8151,-3.52561e+06
21.2718,4.89456,31.1034,-54.3691,77.0476,-1.50282e+06
3.60454,54.1429,-78.7155,-29.9963,52.4737,764934
-50.1845,-83.3912,-43.5559,68.239,-67.7012,2.4072e+06
54.2228,-45.0083,34.7357,-23.2749,-92.5469,1.83461e+06
21.679,-87.2622,52.0885,-80.7338,-91.14,2.56013e+06
8.20691,40.632,79.1416,46.9631,35.3372,-1.61655e+06
-36.0228,-25.4113,46.4508,3.28956,52.7138,-564794
-49.0503,-89.0572,53.878,-10.6994,10.7128,882676
96.8737,41.6644,-28.629,28.9739,77.533,-4.01952e+06
-36.4091,-25.4371,-33.5113,86.9283,87.922,-1.54336e+06
-9.48657,93.4327,66.4157,16.5867,71.3328,-3.06313e+06
45.3768,98.1343,-52.331,-20.5649,-79.5052,257408
10.9738,1.82773,-26.6989,-8.1041,-38.3826,213346
-93.9853,43.9046,10.3554,-10.087,-85.2475,4.03231e+06
60.1701,-29.2646,-30.2261,25.3026,79.3921,-1.98455e+06
-37.6117,-94.5418,56.4053,-94.813,-81.627,2.18619e+06
-51.6127,45.5864,93.6584,-88.123,39.2381,-2.45019e+06
-7.85813,62.218,98.2806,79.7313,-23.3451,-2.8799e+06
70.5815,9.43686,58.4563,80.1007,-23.4824,-1.39786e+06
46.9532,79.8241,87.6492,72.0995,-53.2748,-2.40674e+06
51.938,-20.8824,90.4915,-51.7323,-0.475886,-2.5485e+06
65.6434,-9.11526,-57.8292,68.0193,37.0422,-306174
-72.5907,44.6979,90.9095,-25.2934,-79.4227,249362
-73.6103,-98.41,-37.763,-11.0487,52.1254,2.21993e+06
87.0997,46.261,-91.7377,25.6749,-86.859,2.10545e+06
79.8361,51.5848,58.6278,6.8832,-58.2198,-1.66984e+06
57.5798,-27.1748,84.5256,7.40966,-17.2212,-2.23868e+06
-59.8237,-62.1941,26.7753,64.9942,-79.5306,2.42585e+06
-56.5506,80.4816,34.2908,-42.8524,70.7467,-1.40401e+06
-86.1266,-9.23203,78.8747,87.2687,-48.8928,946535
62.2392,-20.178,22.9985,17.4736,-75.1626,506224
-38.4522,22.8472,-78.6692,41.3666,4.95876,1.58936e+06
-85.4267,37.7986,-70.9375,23.5685,77.1804,1.39206e+06
-36.697,60.936,75.5679,61.7971,-64.9473,-558287
13.7882,81.672,73.6065,-77.2561,-63.4671,-1.30006e+06
19.9166,81.4003,-15.3146,-95.3932,1.64514,-993754
-56.1926,72.1274,-37.3501,-66.5706,-13.6456,62411.5
64.4703,-66.5171,-16.1761,-72.5459,87.7189,-2.43023e+06
-3.7607,-56.4705,47.1843,59.6489,-58.0532,580126
87.9434,13.7029,-72.7412,-64.6949,45.5436,-1.18314e+06
93.9511,56.7638,6.74943,33.839,-39.4873,-2.46022e+06
86.9973,68.5427,-95.0971,23.1236,-44.8121,417564
-11.9926,1.15477,-23.8403,7.83496,-40.5578,235269
63.6453,80.4509,80.082,41.118,-17.6284,-2.91553e+06
-76.7887,15.4995,-18.2482,57.0977,95.6179,-1.21736e+06
11.508,-78.0574,-54.0999,-72.8221,28.1425,969916
-1.28587,-29.9509,-18.6378,31.9818,61.504,-621997
30.2056,71.4285,36.4784,-24.2848,64.778,-1.54245e+06
59.4748,59.9195,36.5101,-49.8612,-49.0729,-741110
-11.9035,15.5433,-85.0691,-49.3347,39.223,1.58914e+06
-88.25,-42.3653,38.0478,-55.5508,93.2754,-521477
-4.43131,-50.5446,43.2483,99.3565,49.2962,-121212
-49.4376,-50.2887,35.7297,-96.2213,-89.4773,2.23757e+06
50.3291,77.921,10.6525,-18.1247,22.77,-1.07943e+06
-15.4461,-58.9633,-32.9713,-35.3135,16.9281,380929
-34.494,-64.6788,-88.9849,-3.97471,75.3168,1.29175e+06
-39.0952,-22.163,16.5037,-7.86596,-81.9884,1.76049e+06
42.1305,-9.24805,-94.5735,71.5901,-33.1556,2.46488e+06
72.0659,-20.6928,29.9005,12.4118,-68.734,-207357
-83.7714,9.24455,67.6439,76.3766,-41.9338,1.13247e+06
-51.8381,-42.9365,-27.4156,73.4247,38.1583,519396
-80.4915,95.4438,8.54114,-91.0073,79.0101,-1.39159e+06
-96.3805,-41.7635,-18.944,-62.2272,89.4127,511863
12.0965,50.5011,-19.1762,22.9122,25.3657,-212229
5.58515,38.4435,89.8463,-76.3176,-22.0289,-2.23948e+06
-4.87173,-75.6618,-36.412,-13.346,-72.2129,1.83691e+06
12.0096,60.5198,73.436,-3.49356,-69.2546,-497693
92.508,-56.4935,85.2799,20.3101,62.0935,-4.509e+06
-74.1931,-53.8597,45.7046,57.8252,-33.5004,1.27819e+06
68.9812,-98.804,84.1022,43.4103,5.84278,-1.26426e+06
-7.35591,97.9554,9.95113,45.2352,12.034,-1.31033e+06
-2.78738,33.693,-23.0197,94.0343,-63.4492,956071
-25.0398,-43.6497,48.967,90.3137,-28.7324,108086
-61.7143,-80.1785,-23.28,-16.0367,13.7529,1.42551e+06
-36.0664,-75.5009,89.0611,17.878,83.6921,-3.01382e+06
-18.4579,61.7487,82.3756,22.3166,-54.5308,-1.4493e+06
74.503,-17.5316,-67.0364,91.9048,59.5565,-703888
98.9583,56.5248,78.27,42.1188,-79.7024,-2.93639e+06
-92.7302,87.3111,21.6788,-2.84666,20.6472,1.27709e+06
31.7264,-97.9689,-13.4525,-4.57018,44.4195,980300
5.46802,43.822,-10.9163,94.7127,78.829,-1.31795e+06
38.7666,-60.1949,68.2847,-79.2154,9.16795,-895845
37.4803,69.5979,-73.7337,22.6232,17.2935,529997
-16.7602,80.3429,-25.8813,-72.001,-62.3094,-67095.7
-17.7697,58.6891,55.2157,35.8358,90.2148,-2.90251e+06
57.2469,12.5298,-13.5138,20.4956,38.2111,-700832
95.7875,57.8587,-90.513,84.8428,39.5711,-647351
-48.6763,66.5148,6.85251,7.24101,-47.8053,221700
41.4788,-96.282,37.8225,-61.954,71.6281,-244231
80.2431,34.7032,53.0141,-81.0659,-84.18,-384097
88.5936,43.1343,64.3534,-59.3678,99.2963,-5.81308e+06
75.9832,9.89934,-3.72203,72.2126,-72.8581,-41476
9.66531,45.3298,79.8803,-62.4331,86.7593,-3.58044e+06
33.3635,56.8903,10.1994,-1.74756,62.0015,-1.07873e+06
-61.8947,69.5213,-22.2282,37.719,-92.5885,2.53902e+06
-42.054,10.151,17.9978,27.9277,-88.1865,2.17877e+06
97.2727,-66.4583,-5.00134,80.8522,42.2376,-2.30541e+06
-70.8155,-86.4673,-3.74256,87.1369,57.8447,1.54252e+06
-39.4477,-30.1334,9.69517,-31.2427,22.6311,168508
-2.60162,3.82971,-11.6325,18.1464,78.6792,-1.43242e+06
-91.7281,-17.9051,38.2717,-37.2806,-49.8134,2.39416e+06
4.09794,-61.5091,-63.7555,76.547,-64.4013,1.98611e+06
-1.27313,-4.23425,-53.2158,3.12794,-29.867,517879
-39.1193,-19.9541,0.121363,49.1886,36.4976,71806
-40.1673,84.7203,29.4739,-56.0882,59.7634,-1.42521e+06
-34.142,-59.4489,64.8375,6.83623,-95.5179,2.14614e+06
65.3513,-5.05896,68.7962,40.3128,43.6315,-1.9627e+06
78.0086,-41.4579,27.5917,-33.4004,-60.1717,-709434
-34.4879,83.8557,-33.761,89.0275,-77.2552,926747
55.759,59.4486,-16.0765,29.895,92.1937,-3.0888e+06
-77.0787,-30.1986,60.1021,85.7424,-37.8017,1.06223e+06
-60.4275,43.2636,37.0183,63.5522,-68.2813,1.36152e+06
16.2425,74.6361,-77.9593,-42.1381,-90.0258,2.87084e+06
-71.2981,-5.44172,-36.7762,10.9569,-24.3301,1.22124e+06
92.2397,38.0403,-69.1263,46.9727,-54.8457,-866335
-41.7846,-15.1689,-81.831,-36.5282,-76.823,3.1079e+06
-97.6273,77.4864,73.4652,60.2362,25.0964,880244
-45.2397,-96.2592,40.8053,-79.0657,15.7012,1.19584e+06
-39.5971,-24.8545,53.2696,17.1709,-59.9406,386821
-63.1779,-28.4863,79.8586,-13.6821,38.8043,-882713
45.8399,-54.3026,-24.0778,95.2913,-86.1636,2.08344e+06
20.9199,92.6265,-93.5464,-23.1592,-66.2511,2.06906e+06
-68.3567,57.2385,-19.177,-99.442,43.2437,177393
-56.0399,-13.0476,-61.0805,78.0505,-20.5425,1.3357e+06
64.3683,-13.692,14.8291,28.1621,62.1675,-1.47949e+06
-44.9387,78.6327,-40.3434,-4.96615,59.6516,-867739
59.7979,-79.9741,0.693593,-92.6232,10.5221,-97127.3
-99.5868,-99.8161,-27.3934,-81.2568,-84.6697,5.90224e+06
49.4186,82.8505,-24.3242,-10.5524,-45.4875,-843760
85.2459,-64.9135,-85.1725,92.8537,-27.3195,695601
22.7849,-44.0008,95.2644,26.4848,19.0581,-2.4091e+06
59.9055,46.8098,5.87208,-7.25847,-71.8651,300945
-4.88595,39.211,63.7491,-95.5209,6.65277,-1.04388e+06
51.7833,-3.83332,61.9238,70.4221,32.7574,-1.08105e+06
-29.3205,-83.0653,-87.0072,-68.4001,-30.6637,2.80737e+06
-14.233,75.3271,-92.0653,-18.5003,44.105,1.42251e+06
45.1805,4.98523,48.9153,60.1566,-19.0396,-515157
50.1624,56.4912,-80.0076,15.2388,-72.3636,1.9677e+06
-1.01209,7.2012,-97.623,-57.5391,8.38087,2.66683e+06
-77.5473,85.635,12.5793,-6.51282,36.4554,288919
-46.4495,-63.53,-35.1052,-94.2931,-33.4324,670846
-98.3281,39.5705,18.1588,48.6212,53.6696,2.18537e+06
79.2192,-53.9349,61.2941,27.3865,-96.3573,721217
-9.24454,-26.1148,-55.2748,-92.6376,-44.0559,568604
-71.363,99.2448,10.5848,-22.3556,-11.7339,-350335
40.3475,6.27683,-82.8818,97.9928,51.2459,1.34419e+06
58.4318,89.7166,-73.2697,-94.1335,-22.3497,-625755
64.2403,-25.1198,-75.9305,-7.7633,-19.6853,558887
71.3162,-1.60155,-74.9866,-46.8703,-27.9403,225337
-76.4376,99.7326,79.8072,-12.1135,58.251,-2.17469e+06
-28.0328,-95.4459,-3.06225,-28.5038,8.66781,1.2826e+06
39.3571,69.8353,18.0641,-48.4857,29.961,-783328
93.8707,42.8011,-71.9933,77.2422,-87.8323,688510
-85.6714,66.7409,53.1775,-2.67543,70.1085,-75947.8
80.7663,66.146,25.0896,-23.4794,-18.6914,-1.95698e+06
-7.71128,67.2537,-93.9286,0.923526,-16.209,1.99985e+06
89.2032,79.8546,48.5333,56.8871,-72.8236,-1.92425e+06
-81.7623,-0.996473,90.1586,-91.0192,-55.3521,-243593
-85.2954,-33.7291,-21.2772,-73.9239,-63.9897,2.50712e+06
-18.7267,-12.3303,23.1881,77.9598,-86.2085,1.97264e+06
-38.0859,66.1136,-21.1251,55.1899,-7.42717,-172992
-82.2229,53.9323,1.32279,93.1798,17.6366,1.58037e+06
-35.2734,61.7034,48.7074,50.7825,26.6154,-554576
43.7323,44.3455,-33.6212,6.00738,-3.38269,-253095
-47.4233,82.8364,-78.2451,-59.8363,52.73,410619
-72.5114,81.539,-8.07035,36.0363,-88.7926,2.35398e+06
-36.7234,-66.0048,-73.8932,33.7815,61.0882,1.06245e+06
-75.1105,-17.9608,-34.9002,23.5748,-31.7675,1.43727e+06
-29.7839,-42.9097,-53.1459,-42.0827,70.6208,-432322
97.3485,15.4252,-76.1691,-24.2053,93.8677,-3.81055e+06
-14.3334,-43.8561,84.1636,-63.0806,22.7891,-1.67714e+06
83.6676,-48.4253,-41.9398,-76.0294,-67.4671,-534582
-27.3929,-29.5859,62.3152,-48.7048,5.80105,-623644
92.0742,88.1517,-50.9154,59.2129,-25.7033,-2.72035e+06
0.982754,-98.6275,91.2126,-57.4445,-12.3553,-861442
33.2604,-0.577018,-48.1099,72.5339,24.0024,291555
-13.4608,-96.7124,-81.4437,-57.1222,62.3214,2.10025e+06
98.0216,57.1175,2.26465,-35.462,24.1784,-3.02807e+06
-23.4428,81.2051,41.2369,-1.897,55.4998,-1.42967e+06
-90.843,-8.68987,-26.2233,-61.9454,83.9408,390818
82.1135,-14.4763,28.3196,55.0617,-16.2462,-1.59193e+06
10.4086,-56.7493,66.9415,1.71023,-41.7159,-396226
76.35,43.8129,-79.9736,36.0668,18.9196,87227.4
17.7328,-12.3084,-87.6685,45.3657,98.4637,-831050
-39.7298,14.8903,99.6052,23.7165,39.7369,-2.8453e+06
19.8186,-46.984,3.29176,-31.2372,72.823,-1.02565e+06
93.0982,89.6652,13.2339,53.0708,50.096,-3.67991e+06
75.0779,-54.6992,58.5462,78.5989,76.0285,-2.71818e+06
-86.963,-66.4144,12.4871,73.6595,60.3407,1.75053e+06
0.151148,-94.0382,41.8059,21.4351,51.6971,558918
-61.0688,-11.1485,23.3268,3.08445,-54.2057,1.07111e+06
-51.6503,-0.74489,-41.6564,32.295,-63.3383,1.34557e+06
83.7411,-76.7163,54.2934,-13.5981,47.5834,-1.83185e+06
77.2583,16.5969,41.786,30.7918,-86.3136,321515
98.1077,28.0979,8.89656,89.0249,-33.3696,-2.44135e+06
-91.5421,31.4298,51.4356,-51.1958,-9.45705,1.72886e+06
-68.8008,77.27,-1.70621,59.4305,5.18098,336610
46.606,-90.6361,-51.087,5.51587,-17.3777,1.16441e+06
-22.5996,66.2018,46.4097,-75.9836,12.7981,-777115
-18.6645,-16.0678,93.2587,-93.7709,81.7746,-4.12279e+06
13.5121,88.437,99.2648,11.5823,-19.8237,-3.77191e+06
-58.5379,64.8383,94.6121,60.8468,84.2211,-3.94102e+06
-91.1273,11.6137,-81.9557,-59.321,75.2579,2.45595e+06
73.1722,-99.9724,-47.4076,31.4407,41.3776,393036
-99.8002,-85.4643,-30.3921,-16.7097,35.5866,3.66622e+06
80.3525,-25.117,-97.4374,-90.8058,-49.4085,1.38508e+06
-43.1343,-69.4272,-50.4228,93.4915,1.2391,1.31333e+06
90.5133,14.4067,-31.2443,36.2372,-45.077,-1.77245e+06
47.1959,-39.0347,-17.5748,89.3684,-41.3908,205383
-82.3671,83.6896,-16.5892,28.121,-17.5936,799298
49.9209,-97.5032,96.8442,-41.7665,-27.5988,-1.61396e+06
-17.6435,-15.564,-92.4992,-77.7466,-26.4916,2.26764e+06
-12.1376,84.196,51.5963,85.4697,53.4442,-1.50413e+06
-52.7785,36.6887,-90.6971,5.70451,9.06134,2.52372e+06
87.1925,13.6241,64.3483,81.4692,65.7064,-3.35582e+06
-91.2619,2.55204,20.7946,29.8056,20.7791,2.12576e+06
-92.9101,9.30842,16.9731,20.2013,43.8548,2.02583e+06
-31.4995,21.6094,26.0605,-8.98089,22.6162,-10840.3
4.26884,-9.88967,91.1231,-35.3031,-64.4704,-1.40817e+06
-40.7278,0.408682,16.6188,-20.0341,-38.4845,339620
25.6317,-24.3545,-25.409,59.9098,35.6081,-50559.4
12.282,-85.8751,74.2807,0.879792,-61.1185,370558
-89.0768,-60.3825,24.7356,8.6704,68.6947,1.3256e+06
-45.9821,98.4258,87.2871,-20.3878,12.9848,-2.98939e+06
21.7308,-46.8197,25.2702,87.1127,-36.7997,403296
-19.4038,88.6795,9.32221,-18.5206,-33.5194,-864773
36.5906,-90.2527,-76.0509,-93.0529,94.0281,-470883
52.2054,-69.2206,-20.3915,-23.6734,-66.3057,917168
37.5388,63.0172,-57.7537,40.8873,-66.1278,909090
-11.0742,-57.3097,-51.2539,73.2626,56.0525,257668
-5.4738,46.3888,42.4376,81.8585,-64.796,583509
-20.0428,77.7876,90.7872,-44.7061,-32.9578,-2.70926e+06
74.9821,-85.5218,-36.2292,78.8731,62.9244,-786498
-92.3277,0.487367,40.6779,77.7377,33.8171,2.0774e+06
-73.0625,94.6757,59.9444,89.2006,31.7169,-595327
14.8366,-5.422,30.7063,93.6637,34.4599,24179.6
-1.63857,-39.4481,-9.06891,-65.633,-87.2981,1.93911e+06
-32.8364,73.3794,-81.5898,32.4998,-75.4068,2.37235e+06
-14.2767,57.7324,45.8083,-74.5657,-49.308,-296802
31.1478,-41.9603,66.3662,36.5189,-24.379,-762650
45.6495,74.4811,20.2395,-8.03045,-79.8117,580320
3.37009,-1.89189,19.0235,48.5366,-41.3587,217459
75.0586,-69.4662,-65.0797,-32.6216,37.1881,-99959.3
17.5294,-69.0639,-20.3282,32.6999,-57.9554,1.04344e+06
59.2831,24.2001,-57.2163,25.9195,-52.8636,356794
-90.2719,50.4485,77.9746,42.3187,74.7107,-649472
51.2017,21.1733,-89.3561,91.6129,29.3099,1.82877e+06
-73.5869,-83.3396,38.209,17.5827,67.6259,881009
-5.51271,-61.649,-96.4261,-98.0858,-86.7211,4.59116e+06
-53.9363,14.6715,-10.0839,-40.3815,94.2853,-2.04154e+06
30.6675,87.797,1.57294,67.132,-51.8356,-554770
99.6955,-87.2256,29.9692,-99.3725,-36.6457,-2.09746e+06
43.0698,20.6792,41.0038,-59.476,88.5218,-2.53636e+06
-20.4778,-36.0766,-24.7204,85.5855,38.9054,141693
-53.7514,20.2305,87.9149,52.2072,-73.167,-347048
-23.5596,-59.1368,70.8502,-3.74646,26.7798,-746695
61.4692,-73.6373,19.3122,70.1658,-36.5574,114107
-84.7407,15.7183,94.5689,63.7856,0.171323,-617398
6.94068,-49.4985,71.9746,1.32836,95.5865,-3.47173e+06
7.05465,66.9298,-30.0993,71.2515,-98.3414,2.5077e+06
-35.6273,-94.4351,-73.0303,-93.5129,-93.5164,4.61244e+06
-94.2074,63.8427,-0.104163,83.1694,48.2352,1.85103e+06
4.25721,-65.9921,-38.7922,26.9734,-90.4601,2.71951e+06
52.3631,2.73407,46.7844,-95.2234,70.0618,-1.93926e+06
-13.2508,17.418,-12.5235,11.3602,-75.3674,1.23772e+06
-87.3385,-78.2688,67.6857,-96.2079,-87.365,3.39164e+06
-10.6651,12.5282,-99.9953,2.5374,-53.7286,3.36104e+06
-79.2016,-67.7859,44.3045,29.5545,36.1343,1.47647e+06
-2.49413,-23.303,-34.7605,-57.7062,-35.6343,224832
17.1963,78.7924,-53.7976,82.1071,-71.3317,954378
51.2581,33.1033,-63.3283,67.8203,-27.1987,452777
-15.405,-20.9752,18.4549,-27.8671,7.73357,-89.5167
-21.4847,48.6529,-69.8046,-10.3017,90.7523,-1.34547e+06
-46.2718,90.2217,-4.65343,-65.8105,-21.4864,-800311
78.0373,-36.0368,93.8723,40.2122,51.1936,-4.0543e+06
23.3818,34.2826,79.9829,41.643,-30.3409,-1.45816e+06
9.69951,-51.5159,-84.4699,-22.6136,-28.2409,2.01178e+06
0.447546,-2.81473,-54.4535,89.333,96.858,-1.99781e+06
-72.812,-0.0467725,-89.5158,-32.7958,-83.2401,4.84949e+06
87.5842,-38.9549,-94.4845,-36.8693,-35.4292,725116
-31.2271,45.0843,82.4206,88.0291,-65.2857,-650114
-78.5059,-97.235,13.6405,-92.3897,71.1546,1.40794e+06
34.6364,-21.7053,-93.1633,-46.14,-9.94678,2.23406e+06
96.4724,-1.74123,45.0081,-50.2326,-32.6835,-2.77412e+06
-59.6872,-80.9212,-44.4736,-21.419,-48.3627,1.93341e+06
-11.3803,-0.486282,94.9836,-39.4702,28.6707,-2.5385e+06
99.3987,-86.351,-12.031,77.6458,-18.3864,-1.75812e+06
-74.9835,-25.4277,24.4226,-4.45641,-79.6366,2.63925e+06
94.3883,94.0094,35.3806,76.9357,4.33872,-3.58999e+06
-28.1672,-88.1411,16.7768,-12.0619,62.5884,289223
-64.2308,-44.5927,60.2969,-82.5337,77.6879,-1.27038e+06
67.0624,-18.9308,73.7877,37.8472,-12.3543,-1.9871e+06
-1.71132,-9.63623,-15.3777,-31.8028,24.3621,-38412.6
-87.6544,86.5676,-67.5522,-72.3027,-70.6603,2.82718e+06
25.0626,-1.84709,-82.5251,-34.3426,38.2396,1.4202e+06
38.8648,-95.3239,54.9638,-57.8187,42.3266,306953
-30.8139,33.8693,78.41,-51.2929,-58.0234,-824034
86.4021,97.2426,22.245,26.702,88.8686,-5.25622e+06
36.9378,-27.0373,46.9179,-82.3963,-74.1843,625122
84.4978,12.8564,46.5202,34.8177,-77.7231,-661137
45.3982,95.9547,32.5421,12.2632,-64.4368,-850812
-64.3445,66.6381,86.7577,94.9615,-34.3633,-1.16967e+06
-64.8543,-94.299,-86.6089,-79.6264,37.9084,3.57056e+06
-40.8236,-64.6795,10.3452,73.395,51.4802,282434
-91.5083,-72.9176,38.5676,-95.2442,-72.8219,3.46671e+06
-45.2558,-89.1331,47.0946,82.9038,-16.4257,1.14434e+06
92.2974,31.7467,60.8366,-48.2129,6.06389,-2.9784e+06
-66.1712,-47.9254,-40.2007,-68.4521,6.3587,1.09382e+06
-14.2007,-2.73253,80.2188,-90.1402,46.9266,-1.96019e+06
97.7342,-53.3182,41.8823,-46.8186,-76.393,-1.42197e+06
-47.0615,-7.60945,-23.5532,-19.8676,-32.2388,429193
-25.4076,-74.0418,51.1105,10.0739,52.5486,-192266
85.0891,8.1087,32.0423,71.5477,8.76653,-1.76161e+06
13.6755,72.2329,-28.5609,49.5339,41.4533,-648385
29.7997,68.0031,15.5334,78.8622,-53.7944,56220.3
93.1581,-71.1624,5.55398,40.2778,13.9877,-1.80759e+06
93.2231,57.6159,90.2075,38.0034,-78.1072,-3.31855e+06
84.3756,-51.7702,-17.5781,-80.2913,16.2485,-1.65885e+06
-36.5329,35.1666,75.3084,-26.1449,55.6007,-1.65999e+06
63.7822,8.27061,58.2169,-80.6238,15.8446,-1.45331e+06
-41.3707,19.0997,57.61,40.472,-86.4459,1.52938e+06
15.2427,72.3028,94.6031,-84.1113,23.6561,-3.16207e+06
38.7274,-32.9038,-53.1486,-3.96538,-96.6355,2.92812e+06
-42.3522,6.17594,-7.75856,29.6113,-94.3904,2.65266e+06
59.7928,4.42522,-69.1109,-11.0235,-28.6361,415244
36.8013,70.4374,42.3911,64.7809,6.79305,-776054
20.2962,53.7308,-4.68058,71.3059,-29.4998,-64778.4
78.96,-53.9575,-4.80169,-60.4744,-83.6616,438344
3.14712,-99.303,54.586,54.7308,90.6834,-1.23178e+06
9.56277,87.1435,-76.128,26.7456,-6.79387,356704
30.7292,-41.8419,-36.6465,-99.1981,-4.69958,-79864.1
-80.9108,-88.7225,-6.17687,-20.5893,29.5353,2.41781e+06
-79.521,-81.0865,-12.2613,2.38245,-15.6524,2.20253e+06
29.2301,-6.99989,72.3512,-52.7886,25.7137,-1.24123e+06
-72.7904,-34.8964,-50.8717,0.0745452,-38.954,1.71418e+06
77.0439,71.8637,18.7675,44.9002,-89.7857,253624
-40.9723,-9.40004,-39.7095,-93.828,66.2719,-687078
61.0403,-70.1045,-9.87987,-54.2836,-7.91597,-203617
-67.0554,11.9729,-5.56171,58.4338,-28.7066,983969
92.1655,83.2289,98.3244,-98.332,50.7349,-6.42524e+06
24.0766,-78.0751,-42.1953,10.0933,-4.65634,852931
-71.1305,10.6271,30.1104,83.8308,3.69498,1.11913e+06
8.29099,77.6644,-30.5093,9.7649,-46.5298,-293808
22.6636,-56.7184,-82.9348,-61.4633,-22.8297,1.86763e+06
63.9866,35.0594,9.96138,-60.6629,-82.0224,717170
1.32003,-25.4347,-6.25718,40.617,54.8746,-445988
64.3355,-9.6505,19.8779,83.0037,-93.658,1.74944e+06
29.9088,14.6142,-98.7725,57.9376,88.7138,727249
67.957,16.7307,47.0683,-43.3425,-55.7222,-730822
-31.2486,-88.2342,-77.1506,-92.6284,-64.9385,2.98675e+06
31.3812,38.2729,-70.4128,39.009,46.9783,562114
-71.7959,51.248,65.9158,57.1399,76.6686,-1.23028e+06
-25.9014,15.759,-84.3289,38.9241,46.4443,1.51535e+06
