a,b,c,d,e,Y
24.4753,-74.5363,-15.5018,25.9541,10.8766,66.8109
-51.2557,-34.4152,43.8273,71.3199,8.12349,-149.003
92.8018,-46.841,-82.7165,88.8221,13.2912,0.483344
45.1128,33.143,40.3557,7.33414,99.3628,-222.853
-65.9768,-9.35107,95.0126,21.7255,-85.0245,-129.389
47.0332,25.8499,77.9392,59.4902,-40.5442,-307.58
98.8408,-44.4345,10.5428,-62.3839,87.7165,54.6032
-97.2185,-70.0494,83.2115,21.8159,12.3043,-58.3986
-28.7072,-94.3778,90.0639,-79.5611,75.3894,80.3532
-38.4267,30.5619,31.26,-33.141,33.7137,-38.3686
15.8851,16.1551,11.5752,-65.2371,-77.6116,114.887
-15.7655,32.0279,-65.394,-95.0487,-13.6512,283.563
55.9826,9.85068,34.0286,-98.1326,-81.658,121.343
48.395,71.9842,-22.2692,-54.3794,-17.1232,29.2327
16.0143,17.3862,-92.3151,-5.00225,-44.4551,185.161
68.4913,-20.9309,-49.0663,61.8378,68.8925,-69.2118
98.0628,-35.0432,15.3701,-38.0354,44.0863,10.7611
-43.3035,-14.445,-99.1464,55.5188,-27.7655,152.561
74.1149,80.4642,-20.9151,-68.6301,60.5334,-17.4726
81.1416,4.50172,-93.5771,-36.5522,34.8203,183.256
-98.4293,-58.1607,8.66349,94.5215,-83.0474,-10.7415
16.7415,-38.2275,-77.6757,-64.8321,14.6518,314.465
54.7348,-72.6269,-8.42648,30.1213,9.13321,25.7692
66.4953,14.8144,-44.7971,-75.5447,-53.9529,205.662
18.9881,61.5726,76.3728,-76.784,64.0328,-138.598
24.2339,-18.627,-51.6811,80.1125,-66.7041,0.943618
-6.80303,19.3608,-7.23706,-1.75996,74.0917,-47.3954
-83.3485,-39.7821,8.71923,-68.3802,-59.3084,251.889
-90.9612,-72.3186,-27.8108,44.8261,-91.4439,176.945
-37.0263,69.3934,71.0865,48.6548,40.1317,-332.724
83.3832,-2.02079,-50.8822,72.4389,41.4412,-105.327
75.874,-62.2373,-95.4987,89.1209,-49.5688,92.7143
88.7628,-15.3577,-25.4186,50.9435,8.66396,-80.2968
74.4643,16.7044,-86.8232,11.8517,93.5888,30.4189
-71.7597,-54.7242,-80.7121,16.3215,-46.3996,274.626
-21.2936,-70.8959,-37.0416,-50.9261,-95.6314,338.429
7.85729,-46.3966,59.3332,-35.634,-23.3628,25.4038
94.4418,-84.1592,22.8937,26.8531,36.0308,-52.0431
38.5994,-89.752,-99.4113,-1.54018,84.4133,256.924
-84.2927,-75.8067,-99.4356,-15.7667,69.2955,343.63
12.7973,61.5527,-2.47122,-48.4356,52.4905,-26.1345
59.7632,-62.2891,-49.0605,10.8975,-22.9866,143.993
2.89968,97.9055,49.7654,98.8059,45.2599,-452.216
28.3066,-44.8481,44.6991,-48.1474,-13.5558,58.7749
83.8207,19.0275,-82.0722,80.8554,45.3306,-91.6957
-90.4145,4.77534,42.2737,39.6162,71.6659,-154.631
88.0672,22.1871,-11.693,-98.7605,80.2565,84.629
78.6574,-72.6194,54.88,-50.0936,91.2903,-7.50734
90.9005,21.8594,-78.1093,25.8405,-31.3585,41.3388
24.4509,-16.9286,85.9326,-33.5524,43.5537,-120.754
12.4461,39.9446,-60.7786,57.4851,61.5041,-87.1415
-44.1311,40.8043,-94.2066,-44.6277,-72.6314,282.17
-67.0386,49.7047,-96.9174,40.9662,-94.7212,137.429
-84.4349,-77.9047,28.7869,-44.9445,82.5885,140.432
-75.2624,48.9966,-13.5364,-14.4628,-80.7416,75.5537
56.2264,-39.0998,-15.2659,-14.1873,-21.366,93.2392
-97.4902,14.4091,59.0853,-92.7739,-40.206,119.29
78.7473,-72.7321,-25.2798,24.9295,53.0188,30.3265
-82.4387,-66.146,-89.4853,-32.5035,4.48299,378.292
14.742,-80.219,95.0074,17.9241,11.5301,-123.817
-42.0859,-17.0254,-14.9046,-53.5763,-60.8108,215.579
-71.5122,24.5563,-33.1268,48.9897,-45.9552,5.68488
-91.6501,-96.3929,-72.1408,-4.27674,-44.6897,366.141
94.3696,-68.7051,54.6453,36.1512,1.80432,-134.905
47.3011,10.6952,78.786,-56.6116,96.5074,-144.985
8.54575,-66.5919,29.5751,-64.5256,-40.4383,177.441
-62.9402,12.2919,90.5588,18.289,4.03834,-197.302
10.9742,53.292,75.3461,-4.17546,66.3861,-260.216
-52.3173,91.5702,-84.0735,19.3868,39.4295,8.77253
39.8542,-32.8946,25.0491,49.838,-62.6815,-84.6017
29.6253,-89.7814,19.1724,48.3374,-81.4444,26.7709
11.8338,-37.4059,63.5607,-59.2345,-87.7704,84.0115
1.05621,-54.3898,14.1627,-47.14,-48.0035,166.25
55.5605,7.85192,81.0643,87.9512,-36.3912,-349.989
-78.2825,-96.6829,-79.194,-14.8021,-6.45733,371.049
26.6754,-80.1895,25.5291,13.011,-62.6899,59.0048
13.6966,-99.4664,-97.2717,-69.0515,-57.093,490.616
15.3654,-80.2437,-31.5692,-16.7259,18.1443,189.25
-82.8276,43.2231,32.9771,-84.333,-82.7694,130.302
55.0293,-91.4086,-80.0174,-41.857,-13.8227,344.614
-85.7086,29.4753,-62.3245,81.1614,-80.9624,23.4595
-2.42551,96.0875,-46.0915,22.1911,16.1692,-93.5783
2.35171,-14.9001,-46.3969,-88.4649,57.9461,248.08
68.3249,-70.3759,-59.7429,-71.4166,62.6798,279.688
-41.0755,12.612,-75.9573,-49,44.1206,225.422
-95.2856,29.8366,63.1514,69.088,63.0893,-279.926
61.6332,-38.6585,-26.7534,3.47218,11.8685,59.5475
43.8143,-86.5917,61.5591,3.53974,-38.5993,-8.98785
-35.6358,56.622,62.8224,26.8387,54.676,-265.815
3.70467,-38.3483,-58.1482,-74.0785,-25.1875,323.864
93.8439,-19.7382,-71.7734,41.4115,57.8834,4.89137
6.87192,-82.2149,-66.676,17.9119,-5.92167,214.213
32.8212,32.8153,51.542,68.4425,-57.1668,-264.456
51.8957,63.5761,77.6265,-52.9982,39.7805,-194.291
35.7115,80.5541,-85.4924,-86.4195,88.6988,150.327
-22.8264,59.9538,69.1502,7.91908,-76.3669,-179.207
13.0185,-40.5308,-91.7145,85.8215,-63.6171,105.006
-93.1296,40.5473,-67.0066,-51.0091,-20.8762,239.219
96.471,64.1298,84.0614,-60.5059,21.1129,-208.383
-81.2253,34.048,-2.81,-29.9004,3.19132,60.1494
-5.98853,73.9677,72.444,85.6956,94.3511,-461.444
19.2812,-15.8563,62.1763,77.3278,55.2824,-290.533
-48.3664,45.8617,83.4268,29.0936,6.02777,-260.626
5.29152,-45.408,-9.4882,-10.216,-48.1149,127.65
54.8999,11.5144,84.7228,0.0463284,28.7735,-231.597
-27.7,39.9682,11.2489,-71.1293,75.1489,30.6602
61.9903,7.38482,88.6971,0.789603,73.7664,-264.926
61.6422,80.6177,-29.4004,-98.354,1.86929,96.6466
20.7365,59.0406,-98.9579,-38.3188,-63.2997,211.267
95.3446,82.1516,69.8684,-47.4575,94.4344,-271.927
44.0884,18.1157,75.121,-85.3345,30.5366,-53.7115
-72.2002,93.4006,70.3452,58.6183,-89.7644,-289.51
40.3941,-17.0985,-69.5024,65.2543,38.5357,-7.0885
73.6879,-40.1256,-22.9806,-94.7497,5.81493,238.155
43.9992,-17.5754,72.7638,-97.3937,65.0333,4.60059
34.1003,-48.6973,-98.5038,37.8036,61.6927,137.731
26.6522,0.0292101,-58.164,43.0703,37.5277,-2.93009
-70.3809,96.3844,-93.988,-50.2792,-7.36241,191.792
94.1341,-0.0722645,84.7328,99.5722,-53.5609,-380.561
-75.1572,93.9655,87.2928,-31.7448,-24.993,-186.872
-56.1141,73.7389,9.11873,30.8236,61.8714,-183.423
-25.8266,-54.4229,-98.5253,-61.2494,13.6198,396.836
-47.1602,97.3077,-36.5016,94.0431,-82.3114,-169.356
20.2499,-45.8854,-16.0963,14.6459,-2.95872,59.5175
-16.8445,21.8702,56.8902,30.6698,-11.6194,-185.139
-38.5379,-75.6103,47.7176,86.7764,85.0971,-179.527
-68.1553,98.0642,61.0664,93.7105,34.4706,-418.177
5.82079,-89.5486,-74.1059,47.9523,13.4257,171.473
-59.1515,-19.5889,47.7099,12.1083,76.3672,-99.1793
96.9354,15.3101,-67.129,-10.2993,-48.7353,104.271
-5.5085,-76.3604,-28.5118,95.6362,-60.2122,20.132
-66.0879,-12.7955,-35.6817,29.5287,-15.5746,80.0535
-59.9247,-96.1925,57.0724,47.9697,-54.2537,-2.85721
37.9089,-60.8119,-83.2811,-60.5702,-3.79852,347.729
-19.0119,51.9102,20.7068,-48.7149,-34.7847,10.2925
-75.3047,-25.9544,51.9235,41.9694,-58.2636,-69.1325
22.993,-34.908,29.3246,-75.659,-86.4162,172.56
12.0685,-97.0992,77.389,-68.5823,27.0676,92.6722
-30.8099,34.035,67.4628,0.819263,-26.8178,-149.569
-18.2049,85.9908,58.7406,-34.3471,27.6882,-176.895
91.3166,-87.145,37.0128,77.9999,-75.3859,-107.813
47.8763,10.64,38.172,87.4557,98.5722,-340.838
96.289,97.1491,41.0237,-38.7026,-28.983,-182.395
-72.2909,20.715,90.8998,83.1013,35.0076,-345.942
31.5872,59.0319,-52.3304,-89.9025,24.3164,160.819
76.8753,4.82437,8.75876,-47.404,-60.0668,57.3693
45.9663,59.2448,-27.8936,81.2118,12.6321,-216.095
-5.49029,-80.6947,18.7373,44.9522,30.7245,-22.8532
-4.88349,-4.49958,-37.9841,3.10941,34.3143,59.6388
-87.279,49.5607,64.8971,40.9033,93.0373,-279.168
18.0096,-86.9532,92.4707,64.0174,38.5114,-214.599
-65.7513,52.9331,6.00316,49.0353,53.0097,-172.051
90.9715,39.087,-76.2355,-27.5468,27.0721,81.6962
87.9247,-59.8724,-77.0585,72.9699,-31.3893,66.2995
87.6532,-3.77334,-29.4344,28.5157,41.385,-63.9786
50.3182,47.6324,13.5444,-96.5546,-29.9594,79.2961
19.9256,91.3108,48.1047,28.1315,47.661,-315.875
-37.61,-29.782,27.1994,-45.9746,-55.4349,129.906
-89.5003,-7.97794,-47.4392,-6.23359,86.9626,119.508
63.0482,-93.9913,41.9543,-7.81221,66.8952,-9.49229
19.3488,18.9237,24.7429,-97.23,-50.8452,128.602
20.6716,49.8444,51.5501,-14.3216,91.0628,-208.498
19.9499,-31.9439,33.6513,-70.2111,59.502,67.5259
-99.613,87.1947,1.64506,66.0671,-27.6733,-178.572
-57.7341,15.8959,52.6311,12.2166,98.7472,-172.832
-85.0465,-82.7008,-19.8808,35.5689,78.9125,92.5093
13.9805,63.588,-85.2147,70.4116,-47.7186,-34.9828
-71.1615,27.5767,14.3046,37.0461,29.2265,-113.137
-19.4714,-42.1216,-43.3602,-12.4362,53.1874,150.588
-70.029,-88.4446,34.4756,77.0083,49.1764,-77.8656
-76.9752,-55.3761,-33.9124,76.4996,28.349,28.0248
69.1983,-32.0843,-93.7831,15.7743,-9.67388,167.744
17.5265,22.3315,12.0659,57.7162,35.3166,-195.126
-42.4012,41.7054,-71.891,42.1038,-63.066,64.6272
-82.7741,35.9316,-99.5707,-1.39911,47.4964,170.504
67.8513,-68.8229,-38.3876,94.2179,-66.9815,-6.41572
52.8701,36.1603,33.7119,84.471,-92.0815,-255.897
-35.4921,-41.5228,-85.2706,-78.5175,68.2091,359.574
-20.0764,-57.6234,98.7882,-88.5874,-52.3764,96.7061
-77.8631,-77.7316,6.22126,55.483,-1.24129,37.5345
92.6557,-21.9275,9.31349,26.4052,-19.6913,-79.0665
-20.6428,-57.3174,48.4649,82.9673,81.821,-207.929
-70.0173,82.1662,89.7619,29.2424,14.6561,-317.2
46.1044,-70.4983,32.8876,-25.9804,-56.1857,90.2872
-64.0034,-76.9955,32.734,45.9995,74.4166,-49.2962
6.4515,4.21351,-34.4815,-55.9542,-69.1696,205.933
-31.9642,-5.70979,36.4176,5.29218,-72.2093,-13.8031
-60.1411,-38.5061,53.5995,23.3035,-48.3035,-33.5357
-78.1957,-73.1994,-52.1192,-18.6703,-41.6166,311.711
-57.627,-75.3512,-6.19502,30.7295,-90.9157,145.827
12.3633,-31.7841,-33.6003,58.0128,-70.0564,34.5512
-69.484,-0.697629,70.4605,26.6743,73.776,-191.333
28.9044,-64.5058,-27.6229,-0.213174,97.4255,74.5088
-13.8079,9.0725,-10.0275,49.7766,85.3385,-128.141
33.7808,84.6237,69.6591,-14.0711,-88.3506,-198.65
-24.6556,3.00228,34.6142,-8.77807,69.7867,-81.2247
-42.0831,5.49918,37.2267,69.4107,53.8699,-220.04
-82.9654,-59.566,89.2601,88.2001,-39.2794,-190.5
94.8073,51.5927,31.782,32.1285,27.1315,-266.311
-64.9391,45.9141,-48.8218,24.7308,80.0694,-22.9992
-36.6944,-7.31149,98.3396,94.1345,48.2639,-370.249
44.1877,-55.601,44.9263,3.17087,17.2754,-51.2375
20.3443,54.9437,84.7461,3.58013,64.835,-300.479
-22.4325,-98.0538,17.6389,-68.1045,77.3885,202.57
71.5449,27.7021,-99.0006,-17.9748,88.1372,100.787
-11.5559,47.0587,28.4219,-3.56893,-54.879,-77.096
-7.29424,-57.6782,-5.73936,-28.9766,-35.9748,173.591
-73.9983,-19.2516,71.1717,41.1561,-57.314,-116.503
-69,97.7574,-61.7027,42.1277,-33.4744,-36.3763
-81.293,3.75356,-96.4316,85.3622,-99.4406,127.421
95.253,5.48006,74.099,-1.20453,17.1895,-216.143
78.1366,66.4414,86.0195,-27.7929,27.1846,-270.924
99.6597,-88.573,-14.515,74.893,54.6691,-76.9881
69.4965,-25.6067,46.0452,-98.6278,-78.4448,138.868
25.6782,-29.0674,-25.8089,-56.1799,38.1406,163.574
-14.026,-70.9801,-88.5636,27.1901,29.7127,215.64
25.0939,10.4265,28.9626,-60.5887,-90.1302,81.4991
-26.3015,49.9068,-49.2531,-46.4629,-94.8341,186.17
24.1814,71.4669,-96.9382,68.8219,-10.0805,-47.2308
76.7319,-65.1674,-70.101,-62.4986,94.0416,253.069
63.9775,24.1416,-77.8815,-24.5676,77.35,87.0284
-64.508,-31.1781,-45.5628,49.021,-99.3285,135.464
-93.1812,-80.4881,44.0075,-67.7443,91.8776,157.099
59.9924,40.8576,-1.37317,-14.0203,-49.0789,-33.6829
-39.4669,15.8104,52.5909,73.4722,-38.0505,-221.632
-82.9085,-78.7793,52.6814,-61.3123,-13.1486,179.502
36.0771,-28.9079,12.8327,55.1545,-39.1171,-87.4788
-9.82984,44.91,-48.293,-24.7906,85.1002,37.3842
56.3279,-82.4658,-43.1563,-26.9639,-77.5319,266.232
-39.5722,-45.525,34.673,-36.561,-2.19843,89.9379
-33.0623,32.0908,50.4448,-83.5147,58.3644,0.365047
59.5225,8.72968,81.1148,70.7538,18.6086,-352.295
-43.966,-33.5254,20.0445,-9.27411,51.1148,21.916
-75.5334,-53.3123,43.1381,61.1843,-57.8449,-49.906
94.3587,82.7255,67.222,9.632,47.1876,-348.809
-21.1857,19.0138,73.2476,2.34989,-22.4215,-150.819
-1.49264,-43.7161,39.995,-33.1439,27.1424,31.6469
-9.03736,24.5876,-31.0697,59.2496,80.7249,-126.462
61.6975,81.0227,-55.8868,10.4426,45.2599,-83.9418
-85.1256,-64.1488,-96.7823,79.7016,-24.2374,193.791
-45.3835,59.8186,-85.2386,24.3473,-35.6074,85.4199
-4.26098,93.5919,43.4453,6.29492,-24.2781,-213.07
99.2488,-26.8183,-38.3566,-96.1801,73.1667,199.351
46.7076,-85.6974,-13.4966,10.2297,-98.0645,158.262
18.7631,30.2823,77.2991,0.374306,44.483,-232.238
43.7672,-93.2029,-39.3134,-27.81,50.2384,209.355
-67.1182,-44.544,-70.9034,-6.58566,37.9451,233.538
6.66439,45.7486,-48.4413,-30.5406,60.5668,52.0657
-40.7173,86.8281,29.3808,51.6173,32.1386,-273.552
-49.4686,-87.9688,-12.3835,88.6505,75.2849,-34.5775
-45.8013,-64.9372,34.4603,5.79416,-72.577,80.8033
42.1497,10.0045,97.9974,-76.4845,-3.07474,-84.161
-62.147,-82.5482,32.4941,-76.9438,57.4356,202.329
-69.3895,-13.2318,33.6487,-93.2236,-57.854,203.573
-29.1217,36.7122,-63.0828,-53.9893,-98.5635,250.328
50.8273,69.2547,-46.8435,44.6089,-20.3696,-106.644
84.6891,34.1923,-21.9691,85.1451,83.8834,-263.068
60.8798,0.768998,-36.5909,18.8748,-69.2508,40.9724
28.8347,23.4478,-37.6452,67.0755,-21.0542,-90.1529
70.159,-87.013,80.3692,-44.7614,32.2152,-9.20849
-67.1592,-69.1186,3.13482,24.7929,44.4311,57.7697
72.6566,-63.9045,-51.0378,88.1422,73.9147,-60.1659
-27.6215,39.4588,-60.4487,-92.457,-61.0039,292.266
55.5989,2.77613,8.58449,40.3008,-19.2781,-117.959
9.74014,41.4205,7.22084,67.0629,90.673,-257.534
-53.3643,-62.2194,72.8207,-73.7579,-11.7609,122.211
-73.6934,-83.2206,72.046,-10.7793,38.7611,15.8759
10.7594,-20.9586,-63.7771,49.71,-0.0164052,55.7642
-63.1225,-98.2827,-10.2384,-36.0888,62.7453,228.815
13.1537,-71.9967,-84.8412,-6.3304,54.6564,243.78
66.0208,15.3344,-48.1415,0.350108,-74.5232,78.7671
-60.7183,29.9285,-58.9631,-65.779,-44.8358,261.566
-48.3283,49.2691,83.6123,56.331,69.8201,-354.364
-42.3079,-40.4932,67.9801,-41.2096,-75.2031,69.0598
8.87046,1.38615,50.7857,-10.8133,27.4552,-102.112
-89.4606,-97.0993,-79.9684,46.2622,-29.1617,276.048
90.3542,-11.4155,48.342,-92.164,-10.2298,50.9027
-87.4774,-81.2026,54.2355,64.3232,-10.7673,-58.6967
-82.1005,32.8233,-41.8203,-80.4614,95.2541,183.494
-75.2623,7.60528,-71.3449,-14.5928,-39.3931,225.138
87.0128,-10.2367,26.7253,66.3387,13.8816,-222.309
37.6992,-58.9762,75.1457,-72.9533,54.0747,21.514
42.5851,35.2805,90.2602,75.9691,-18.7213,-386.724
14.3004,-26.1578,-89.4542,95.811,-81.3376,70.6049
55.2211,11.0338,32.7982,-86.7594,12.7888,46.7208
-3.55017,61.2327,42.5486,-89.5346,-30.0887,20.1715
-89.7327,4.04442,20.9513,-27.1256,94.0665,2.84637
-74.8861,-9.28732,55.603,78.8741,93.5308,-257.602
-70.0147,-41.5806,19.0959,-81.8449,17.9408,207.625
77.3774,-37.8042,-7.88939,25.8953,-23.4776,-10.6464
46.2061,-73.6239,-18.6093,77.718,79.5228,-78.917
30.919,74.1063,58.0728,39.28,-1.2258,-310.951
-87.6003,-95.9173,-91.7165,29.5449,38.2541,289.888
-67.08,61.0344,35.2589,69.3666,-88.7251,-198.321
-98.2772,92.1869,47.1654,67.6049,-3.78949,-293.284
82.2275,91.5604,74.0522,7.29951,-23.6303,-322.82
30.4614,-98.8342,-68.3045,37.5899,-77.697,230.922
-53.6873,-26.0294,-74.6603,68.0747,38.974,64.0821
84.5454,27.7326,-12.2782,87.1543,8.51489,-233.74
-70.4255,-90.6178,53.3188,-41.8193,34.7671,123.109
-68.9342,93.0779,-2.62386,22.1436,-24.6329,-113.913
-34.6743,57.531,44.9476,94.9977,-56.5829,-298.528
-59.1139,-99.7905,-47.4815,47.294,-49.8708,207.897
11.9871,73.7972,-61.6826,-58.2135,-63.4615,159.608
-7.04358,-81.8551,-83.3558,-56.5231,32.1542,375.02
-83.2093,-6.54894,23.9216,-28.9128,28.5947,49.0837
93.0344,-9.16978,-65.297,-63.8561,89.6335,160.327
68.3148,82.8884,-42.9827,-65.7642,-24.598,69.5199
36.6048,-67.2626,49.2647,-41.0657,-20.6826,67.1394
32.0479,-86.3935,-66.2676,-34.1539,40.7673,277.47
-98.3202,57.6258,39.7084,61.7638,9.43916,-226.158
-60.561,-89.0079,-90.6039,9.37925,19.4671,311.677
-42.0721,-24.6475,-5.60016,62.5023,19.3496,-59.6199
99.4361,71.5041,-36.9437,55.9117,-10.4361,-184.606
-28.7885,28.8022,-73.6428,-20.1753,-59.0815,195.074
-68.7973,-55.5226,14.393,56.3077,-73.4535,24.6106
10.5998,-31.034,-1.92183,-45.2198,88.6847,77.739
40.5074,82.7252,-27.5792,82.5779,-4.98148,-239.217
-1.10214,71.8847,-10.5145,-47.7422,-65.2048,49.3443
88.6042,-75.6952,16.359,-65.5402,-48.0319,176.847
-78.5515,5.22644,39.0206,-13.6172,-67.0645,25.4823
23.0895,68.0185,73.5406,-79.9089,86.2038,-151.166
48.6678,-7.34331,5.89793,-55.8811,-22.5298,91.0568
29.437,31.8904,-69.9408,-54.8626,-93.9371,236.148
-73.7013,56.4317,37.5833,-26.4696,-47.8253,-33.1634
-44.316,-63.2782,3.6068,7.02875,-49.6252,123.295
-21.065,-17.0553,14.4395,44.2624,-65.1035,-38.9163
-96.7227,91.5965,39.6015,62.9647,43.0446,-296.324
-37.9173,-23.8228,99.6338,59.8244,-2.6265,-254.178
39.9656,-31.0516,-3.22406,-42.829,-84.9912,158.462
-8.4469,-80.9678,68.5288,6.84424,-30.6532,-11.6187
62.7332,-21.3275,69.6313,-39.449,-79.2586,-22.5495
58.1528,-62.5484,1.13575,83.5088,-72.5831,-64.4396
-15.4376,-64.894,-33.7437,-27.2693,40.0654,197.148
61.1354,-87.6495,31.4663,73.279,-16.3073,-103.63
-34.9021,-77.534,-44.5538,-98.8764,-27.9838,423.251
20.2321,-69.6352,-65.0084,66.0626,-77.7018,134.731
10.1354,44.7189,69.5166,20.1857,-24.4378,-230.53
-55.6028,1.88809,79.5409,11.5384,-57.0507,-117.094
56.3637,57.0572,-58.9363,-95.507,35.9364,166.528
49.9512,-28.3296,-90.5048,40.3045,-84.6531,163.138
-44.9068,-26.3542,-94.6091,-14.2417,72.1548,237.164
-98.7781,4.72379,-80.2569,60.982,8.02919,88.9505
70.4075,62.2821,53.2031,92.5455,-96.4861,-354.346
72.5078,-55.3656,4.72177,-17.0202,-83.6318,108.285
23.1523,80.435,-77.9381,-0.248892,-82.3064,76.2475
-80.447,-11.523,7.63809,18.1321,-43.5977,38.3898
-13.0428,-62.7661,-18.1745,65.4685,-51.8977,37.5933
30.1036,36.5033,-88.6051,-93.0868,21.5922,273.028
1.88582,64.8307,-77.8161,39.7404,-69.3241,26.4509
-91.6166,-15.6804,5.90419,38.6119,41.2323,-33.6003
20.6032,-49.9138,85.8532,57.4969,99.3947,-277.647
-22.8843,63.0878,-97.377,-83.3335,-66.5662,315.238
-20.8182,-31.4252,16.3857,-91.5834,-77.7984,243.902
18.0009,-57.5617,62.6679,49.237,62.4855,-182.466
63.6686,8.57179,-20.551,42.6713,-43.3323,-63.7169
-13.297,34.0119,36.02,-85.9397,39.259,30.5016
31.1843,-52.3679,38.6036,-15.0115,59.18,-25.1073
-93.4587,77.1518,-81.8765,-10.2115,-85.9744,176.712
67.6484,-52.1172,-95.2516,59.1794,-78.9258,156.641
-9.94286,13.2671,30.8489,30.3529,-67.8673,-92.4774
-5.02557,-67.0329,50.3033,88.5933,-39.6424,-147.964
42.4344,-81.6513,8.70415,-93.9672,19.3813,242.544
87.7611,-51.6577,-62.9753,-55.3712,23.1672,240.566
-20.4045,82.1851,14.5949,90.6648,-17.028,-295.684
9.62423,-97.2628,90.0519,26.7735,34.1183,-116.849
65.2679,32.8967,37.8654,-70.6237,-76.6049,20.5029
75.8061,-31.2268,-88.0549,64.803,-15.7939,61.3119
-97.0103,41.7712,70.1198,7.55798,-75.1035,-112.958
-99.4619,-42.2383,91.2229,88.6469,48.5304,-260.54
53.1311,-69.415,-50.1382,-77.9881,81.6512,269.671
-60.7625,57.3785,-67.7939,49.2221,-87.7949,45.5161
9.7337,-46.954,65.3454,-71.1983,39.5857,44.9944
1.03452,-26.5597,98.5274,64.6669,68.4365,-320.439
30.2661,42.7584,22.2684,75.7252,-37.9202,-243.883
36.504,44.7663,-30.2533,72.7231,-51.9105,-132.378
-54.3093,-46.593,5.07291,9.34884,-29.7928,86.7956
-11.4663,-46.429,29.2095,33.5375,-15.3806,-40.3143
37.4205,-67.9602,93.0517,44.96,54.4103,-226.414
73.328,55.0264,49.0922,-2.65887,-56.9184,-178.6
31.3583,-31.4331,-72.3903,64.0576,-56.0024,80.5009
-16.0283,-15.6701,99.7622,-88.0569,-57.9212,35.447
-6.42526,28.7582,-69.6536,1.56912,62.6558,63.1276
41.1322,-22.5099,-14.4981,-55.8562,-71.8726,185.452
-31.6684,-87.6162,72.4577,-65.8705,-56.0355,156.62
-82.0445,-17.2404,66.6756,-91.1666,-24.9341,128.192
87.4995,40.8917,-14.9858,14.7989,-7.79063,-101.18
-51.0813,-65.8575,88.2875,-11.9103,-37.4148,-7.98676
-34.0312,2.90419,51.8441,10.1333,68.8602,-145.444
-63.7737,24.5124,-66.2184,-69.0951,-54.2546,297.075
-44.3053,-42.1614,-88.4169,84.0776,29.1523,83.8205
96.7508,62.3977,-87.6934,12.0321,-86.729,57.9026
-82.5209,-22.3649,-6.21048,44.9382,-19.6867,17.4723
84.3282,21.3794,-76.1045,-32.5207,38.554,113.136
-71.3244,-46.6842,-66.6684,66.3786,-19.6028,124.287
61.901,2.24283,14.4025,69.9661,67.3756,-238.64
-12.9297,75.8087,4.19187,-69.6581,-7.24316,30.0417
37.3683,-0.526352,57.8534,-17.1625,40.3525,-125.056
-95.6713,94.4446,-21.9136,92.2195,32.4568,-228.707
83.7759,93.0863,-66.3124,46.4739,55.9661,-167.851
-78.5878,-78.5475,74.5488,79.5879,-75.9945,-99.5855
39.2599,-65.2989,-7.43235,-87.0316,-73.9368,293.546
71.8238,55.6928,77.5474,-55.9927,66.6806,-204.15
-92.6456,-76.2191,71.4584,-57.1925,-96.4598,184.116
87.5116,-35.5568,-61.8424,-84.7932,-81.9882,332.171
-94.5873,-47.0078,41.2928,47.5013,-89.0394,-0.213395
-38.0629,-62.5475,33.794,-57.6585,-28.5784,170.208
-98.0771,-66.6256,16.7366,-42.0663,31.2064,180.203
40.7358,22.0574,98.5309,-36.7443,86.0563,-228.334
78.1474,22.6746,72.7882,28.5258,-22.8089,-261.802
-71.6707,-12.22,-46.3036,-14.2445,-59.8043,212.405
33.5102,74.4385,-11.6499,-44.148,94.2637,-70.1099
10.0867,37.3619,57.9272,-14.3534,-82.1784,-98.1291
-90.8098,-49.5741,-32.1872,78.4606,-81.6284,83.6389
-1.90152,12.4909,54.0178,75.4558,29.936,-284.08
-18.1416,15.0306,57.1009,0.569054,-16.3731,-114.991
-74.0101,-39.1743,-74.0189,31.0517,7.1155,181.929
-22.7697,-18.788,41.4393,-46.5374,61.3904,11.769
-33.82,18.3243,-21.7856,-3.70378,38.13,22.7406
25.812,20.1775,-46.4161,94.4722,65.1882,-168.123
-32.2292,-16.0597,-51.1921,-42.5123,20.8498,212.619
68.2299,76.8989,-46.3462,37.1681,-21.1058,-113.773
41.7037,57.268,-62.9045,40.5036,-26.3556,-41.3836
-73.0135,57.0254,5.91058,-42.0139,-11.2773,37.1467
41.3091,-53.6312,63.4027,-87.746,-60.6181,129.155
-41.1912,-93.1632,-7.98305,35.9527,99.5383,45.9532
-71.8176,29.2782,-4.84858,-95.4452,87.2161,142.471
41.9329,-85.1809,78.314,-16.6752,-84.7199,21.8838
-53.4225,21.4387,-59.549,51.2289,-41.7815,45.442
-1.68425,-49.2364,-27.6002,-17.3505,-7.88289,163.536
-27.9723,93.2952,-88.0874,44.5143,-41.3002,-1.36279
-10.5137,-10.3229,-10.8405,3.91095,-76.1851,79.04
17.8808,-78.1801,-41.0492,-25.0681,78.7448,184.893
-35.7972,32.0745,-25.7626,-46.0157,-41.1207,138.543
-71.7255,-63.7508,-7.327,58.3003,-71.0382,75.7868
-79.5551,-50.0628,88.1043,-65.8977,48.6922,40.1339
83.9979,92.2984,-4.40738,76.388,73.5279,-356.806
11.9419,-92.9039,18.4848,-42.9281,96.4897,114.908
